accX,accY,accZ,gyrX,gyrY,gyrZ,cmpX,cmpY,cmpZ,fr1,fr2,fr3,fr4,fr5,fl1,fl2,fl3,fl4,fl5,time
left_to_right
-342.9218,1804.633,906.6693,7.53013,125.2683,198.8287,-96.58498,-10.77973,-56.46855,0,0,0,0,0,0,0,0,0,0,49.91951
-342.9218,1804.633,906.6693,7.53013,125.2683,198.8287,-96.58498,-10.77973,-56.46855,0,0,0,0,0,0,0,0,0,0,49.93631
-342.9218,1804.633,906.6693,7.53013,125.2683,198.8287,-96.58498,-10.77973,-56.46855,0,0,0,0,0,0,0,0,0,0,49.95294
-321.9375,1810.907,897.5355,30.2241,154.2146,218.863,-96.46799,-12.02379,-57.57484,0,0,0,0,0,0,0,0,0,0,49.96946
-321.9375,1810.907,897.5355,30.2241,154.2146,218.863,-96.46799,-12.02379,-57.57484,0,0,0,0,0,0,0,0,0,0,49.98641
-321.9375,1810.907,897.5355,30.2241,154.2146,218.863,-96.46799,-12.02379,-57.57484,0,0,0,0,0,0,0,0,0,0,50.00276
-321.9375,1810.907,897.5355,30.2241,154.2146,218.863,-96.46799,-12.02379,-57.57484,0,0,0,0,0,0,0,0,0,0,50.01949
-321.9375,1810.907,897.5355,30.2241,154.2146,218.863,-96.46799,-12.02379,-57.57484,0,0,0,0,0,0,0,0,0,0,50.03632
-321.9375,1810.907,897.5355,30.2241,154.2146,218.863,-96.46799,-12.02379,-57.57484,0,0,0,0,0,0,0,0,0,0,50.05271
-279.15,1821.325,871.4284,14.57928,167.5717,222.2904,-94.77439,-14.21903,-60.65987,0,0,0,0,0,0,0,0,0,0,50.06945
-279.15,1821.325,871.4284,14.57928,167.5717,222.2904,-94.77439,-14.21903,-60.65987,0,0,0,0,0,0,0,0,0,0,50.08603
-279.15,1821.325,871.4284,14.57928,167.5717,222.2904,-94.77439,-14.21903,-60.65987,0,0,0,0,0,0,0,0,0,0,50.1028
-279.15,1821.325,871.4284,14.57928,167.5717,222.2904,-94.77439,-14.21903,-60.65987,0,0,0,0,0,0,0,0,0,0,50.1206
-279.15,1821.325,871.4284,14.57928,167.5717,222.2904,-94.77439,-14.21903,-60.65987,0,0,0,0,0,0,0,0,0,0,50.14505
-217.52,1828.86,860.3427,-66.73657,185.6574,231.0323,-95.01952,-16.17522,-62.9279,0,0,0,0,0,0,0,0,0,0,50.17402
-217.52,1828.86,860.3427,-66.73657,185.6574,231.0323,-95.01952,-16.17522,-62.9279,0,0,0,0,0,0,0,0,0,0,50.19071
-217.52,1828.86,860.3427,-66.73657,185.6574,231.0323,-95.01952,-16.17522,-62.9279,0,0,0,0,0,0,0,0,0,0,50.20381
-217.52,1828.86,860.3427,-66.73657,185.6574,231.0323,-95.01952,-16.17522,-62.9279,0,0,0,0,0,0,0,0,0,0,50.21265
-217.52,1828.86,860.3427,-66.73657,185.6574,231.0323,-95.01952,-16.17522,-62.9279,0,0,0,0,0,0,0,0,0,0,50.22195
-217.52,1828.86,860.3427,-66.73657,185.6574,231.0323,-95.01952,-16.17522,-62.9279,0,0,0,0,0,0,0,0,0,0,50.23589
-174.016,1838.288,832.8742,-75.58926,150.5259,193.2258,-95.21561,-17.74018,-64.74232,0,0,0,0,0,0,0,0,0,0,50.25398
-174.016,1838.288,832.8742,-75.58926,150.5259,193.2258,-95.21561,-17.74018,-64.74232,0,0,0,0,0,0,0,0,0,0,50.26929
-174.016,1838.288,832.8742,-75.58926,150.5259,193.2258,-95.21561,-17.74018,-64.74232,0,0,0,0,0,0,0,0,0,0,50.28601
-174.016,1838.288,832.8742,-75.58926,150.5259,193.2258,-95.21561,-17.74018,-64.74232,0,0,0,0,0,0,0,0,0,0,50.30257
-174.016,1838.288,832.8742,-75.58926,150.5259,193.2258,-95.21561,-17.74018,-64.74232,0,0,0,0,0,0,0,0,0,0,50.31934
-174.016,1838.288,832.8742,-75.58926,150.5259,193.2258,-95.21561,-17.74018,-64.74232,0,0,0,0,0,0,0,0,0,0,50.33587
-174.016,1838.288,832.8742,-75.58926,150.5259,193.2258,-95.21561,-17.74018,-64.74232,0,0,0,0,0,0,0,0,0,0,50.35248
-174.016,1838.288,832.8742,-75.58926,150.5259,193.2258,-95.21561,-17.74018,-64.74232,0,0,0,0,0,0,0,0,0,0,50.36928
-174.016,1838.288,832.8742,-75.58926,150.5259,193.2258,-95.21561,-17.74018,-64.74232,0,0,0,0,0,0,0,0,0,0,50.38597
-161.4128,1851.431,821.4994,-95.67141,137.8207,151.1807,-95.77249,-18.59214,-66.19386,0,0,0,0,0,0,0,0,0,0,50.4029
-161.4128,1851.431,821.4994,-95.67141,137.8207,151.1807,-95.77249,-18.59214,-66.19386,0,0,0,0,0,0,0,0,0,0,50.41996
-161.4128,1851.431,821.4994,-95.67141,137.8207,151.1807,-95.77249,-18.59214,-66.19386,0,0,0,0,0,0,0,0,0,0,50.43652
-161.4128,1851.431,821.4994,-95.67141,137.8207,151.1807,-95.77249,-18.59214,-66.19386,0,0,0,0,0,0,0,0,0,0,50.4534
-146.9303,1849.544,824.7995,-157.9371,120.2566,121.3445,-94.21799,-19.87372,-65.15508,0,0,0,0,0,0,0,0,0,0,50.47003
-146.9303,1849.544,824.7995,-157.9371,120.2566,121.3445,-94.21799,-19.87372,-65.15508,0,0,0,0,0,0,0,0,0,0,50.4859
-146.9303,1849.544,824.7995,-157.9371,120.2566,121.3445,-94.21799,-19.87372,-65.15508,0,0,0,0,0,0,0,0,0,0,50.50271
-146.9303,1849.544,824.7995,-157.9371,120.2566,121.3445,-94.21799,-19.87372,-65.15508,0,0,0,0,0,0,0,0,0,0,50.51913
-146.9303,1849.544,824.7995,-157.9371,120.2566,121.3445,-94.21799,-19.87372,-65.15508,0,0,0,0,0,0,0,0,0,0,50.53583
-136.5442,1851.836,842.8396,-210.3497,81.80527,80.07564,-94.3744,-20.49897,-63.72407,0,0,0,0,0,0,0,0,0,0,50.55252
-136.5442,1851.836,842.8396,-210.3497,81.80527,80.07564,-94.3744,-20.49897,-63.72407,0,0,0,0,0,0,0,0,0,0,50.56915
-136.5442,1851.836,842.8396,-210.3497,81.80527,80.07564,-94.3744,-20.49897,-63.72407,0,0,0,0,0,0,0,0,0,0,50.58583
-136.5442,1851.836,842.8396,-210.3497,81.80527,80.07564,-94.3744,-20.49897,-63.72407,0,0,0,0,0,0,0,0,0,0,50.60259
-136.5442,1851.836,842.8396,-210.3497,81.80527,80.07564,-94.3744,-20.49897,-63.72407,0,0,0,0,0,0,0,0,0,0,50.61913
-136.5442,1851.836,842.8396,-210.3497,81.80527,80.07564,-94.3744,-20.49897,-63.72407,0,0,0,0,0,0,0,0,0,0,50.63586
-125.6354,1802.869,927.4717,-251.6798,84.64422,14.26051,-93.49952,-21.39918,-59.17926,0,0,0,0,0,0,0,0,0,0,50.65263
-125.6354,1802.869,927.4717,-251.6798,84.64422,14.26051,-93.49952,-21.39918,-59.17926,0,0,0,0,0,0,0,0,0,0,50.66919
-125.6354,1802.869,927.4717,-251.6798,84.64422,14.26051,-93.49952,-21.39918,-59.17926,0,0,0,0,0,0,0,0,0,0,50.68653
-125.6354,1802.869,927.4717,-251.6798,84.64422,14.26051,-93.49952,-21.39918,-59.17926,0,0,0,0,0,0,0,0,0,0,50.70313
-125.6354,1802.869,927.4717,-251.6798,84.64422,14.26051,-93.49952,-21.39918,-59.17926,0,0,0,0,0,0,0,0,0,0,50.7191
-125.6354,1802.869,927.4717,-251.6798,84.64422,14.26051,-93.49952,-21.39918,-59.17926,0,0,0,0,0,0,0,0,0,0,50.73588
-125.6354,1802.869,927.4717,-251.6798,84.64422,14.26051,-93.49952,-21.39918,-59.17926,0,0,0,0,0,0,0,0,0,0,50.75812
-125.6354,1802.869,927.4717,-251.6798,84.64422,14.26051,-93.49952,-21.39918,-59.17926,0,0,0,0,0,0,0,0,0,0,50.78933
-125.7083,1750.895,1006.777,-225.3438,69.91537,-42.79159,-93.99962,-20.11934,-56.34341,0,0,0,0,0,0,0,0,0,0,50.81897
-125.7083,1750.895,1006.777,-225.3438,69.91537,-42.79159,-93.99962,-20.11934,-56.34341,0,0,0,0,0,0,0,0,0,0,50.84206
-125.7083,1750.895,1006.777,-225.3438,69.91537,-42.79159,-93.99962,-20.11934,-56.34341,0,0,0,0,0,0,0,0,0,0,50.85998
-125.7083,1750.895,1006.777,-225.3438,69.91537,-42.79159,-93.99962,-20.11934,-56.34341,0,0,0,0,0,0,0,0,0,0,50.87763
-140.9666,1742.316,1022.222,-205.0751,56.5323,-66.83327,-92.99969,-19.09548,-53.47473,0,0,0,0,0,0,0,0,0,0,50.90348
-140.9666,1742.316,1022.222,-205.0751,56.5323,-66.83327,-92.99969,-19.09548,-53.47473,0,0,0,0,0,0,0,0,0,0,50.92954
-140.9666,1742.316,1022.222,-205.0751,56.5323,-66.83327,-92.99969,-19.09548,-53.47473,0,0,0,0,0,0,0,0,0,0,50.94602
-182.1733,1739.053,1050.978,-203.06,30.62584,-78.66662,-93.19976,-17.27638,-51.17978,0,0,0,0,0,0,0,0,0,0,50.95751
-182.1733,1739.053,1050.978,-203.06,30.62584,-78.66662,-93.19976,-17.27638,-51.17978,0,0,0,0,0,0,0,0,0,0,50.9669
-182.1733,1739.053,1050.978,-203.06,30.62584,-78.66662,-93.19976,-17.27638,-51.17978,0,0,0,0,0,0,0,0,0,0,50.97627
-182.1733,1739.053,1050.978,-203.06,30.62584,-78.66662,-93.19976,-17.27638,-51.17978,0,0,0,0,0,0,0,0,0,0,50.98594
-182.1733,1739.053,1050.978,-203.06,30.62584,-78.66662,-93.19976,-17.27638,-51.17978,0,0,0,0,0,0,0,0,0,0,51.00265
-182.1733,1739.053,1050.978,-203.06,30.62584,-78.66662,-93.19976,-17.27638,-51.17978,0,0,0,0,0,0,0,0,0,0,51.01899
-182.1733,1739.053,1050.978,-203.06,30.62584,-78.66662,-93.19976,-17.27638,-51.17978,0,0,0,0,0,0,0,0,0,0,51.03577
-182.1733,1739.053,1050.978,-203.06,30.62584,-78.66662,-93.19976,-17.27638,-51.17978,0,0,0,0,0,0,0,0,0,0,51.05254
-222.3387,1729.642,1073.982,-222.048,3.900671,-91.7333,-93.15981,-16.62111,-47.14383,0,0,0,0,0,0,0,0,0,0,51.06908
-222.3387,1729.642,1073.982,-222.048,3.900671,-91.7333,-93.15981,-16.62111,-47.14383,0,0,0,0,0,0,0,0,0,0,51.08576
-222.3387,1729.642,1073.982,-222.048,3.900671,-91.7333,-93.15981,-16.62111,-47.14383,0,0,0,0,0,0,0,0,0,0,51.10268
-222.3387,1729.642,1073.982,-222.048,3.900671,-91.7333,-93.15981,-16.62111,-47.14383,0,0,0,0,0,0,0,0,0,0,51.11913
-222.3387,1729.642,1073.982,-222.048,3.900671,-91.7333,-93.15981,-16.62111,-47.14383,0,0,0,0,0,0,0,0,0,0,51.13576
-249.4709,1696.914,1114.986,-290.4384,-9.879463,-89.18664,-94.12785,-15.29688,-42.71506,0,0,0,0,0,0,0,0,0,0,51.15255
-249.4709,1696.914,1114.986,-290.4384,-9.879463,-89.18664,-94.12785,-15.29688,-42.71506,0,0,0,0,0,0,0,0,0,0,51.16888
-249.4709,1696.914,1114.986,-290.4384,-9.879463,-89.18664,-94.12785,-15.29688,-42.71506,0,0,0,0,0,0,0,0,0,0,51.18572
-249.4709,1696.914,1114.986,-290.4384,-9.879463,-89.18664,-94.12785,-15.29688,-42.71506,0,0,0,0,0,0,0,0,0,0,51.20235
-249.4709,1696.914,1114.986,-290.4384,-9.879463,-89.18664,-94.12785,-15.29688,-42.71506,0,0,0,0,0,0,0,0,0,0,51.21919
-249.4709,1696.914,1114.986,-290.4384,-9.879463,-89.18664,-94.12785,-15.29688,-42.71506,0,0,0,0,0,0,0,0,0,0,51.23772
-249.4709,1696.914,1114.986,-290.4384,-9.879463,-89.18664,-94.12785,-15.29688,-42.71506,0,0,0,0,0,0,0,0,0,0,51.2524
-249.4709,1696.914,1114.986,-290.4384,-9.879463,-89.18664,-94.12785,-15.29688,-42.71506,0,0,0,0,0,0,0,0,0,0,51.27072
-254.3768,1643.931,1168.189,-267.1508,-6.10357,-80.74931,-94.30228,-14.03751,-37.97205,0,0,0,0,0,0,0,0,0,0,51.28569
-254.3768,1643.931,1168.189,-267.1508,-6.10357,-80.74931,-94.30228,-14.03751,-37.97205,0,0,0,0,0,0,0,0,0,0,51.30244
-254.3768,1643.931,1168.189,-267.1508,-6.10357,-80.74931,-94.30228,-14.03751,-37.97205,0,0,0,0,0,0,0,0,0,0,51.31891
-254.3768,1643.931,1168.189,-267.1508,-6.10357,-80.74931,-94.30228,-14.03751,-37.97205,0,0,0,0,0,0,0,0,0,0,51.33563
-254.3768,1643.931,1168.189,-267.1508,-6.10357,-80.74931,-94.30228,-14.03751,-37.97205,0,0,0,0,0,0,0,0,0,0,51.35247
-256.1014,1590.145,1227.751,-239.9206,-9.482857,-59.59945,-95.04183,-12.83001,-33.97764,0,0,0,0,0,0,0,0,0,0,51.36902
-256.1014,1590.145,1227.751,-239.9206,-9.482857,-59.59945,-95.04183,-12.83001,-33.97764,0,0,0,0,0,0,0,0,0,0,51.38564
-256.1014,1590.145,1227.751,-239.9206,-9.482857,-59.59945,-95.04183,-12.83001,-33.97764,0,0,0,0,0,0,0,0,0,0,51.4024
-256.1014,1590.145,1227.751,-239.9206,-9.482857,-59.59945,-95.04183,-12.83001,-33.97764,0,0,0,0,0,0,0,0,0,0,51.41891
-256.1014,1590.145,1227.751,-239.9206,-9.482857,-59.59945,-95.04183,-12.83001,-33.97764,0,0,0,0,0,0,0,0,0,0,51.43542
-250.2811,1560.716,1257.201,-199.5365,8.813715,-52.47956,-95.63347,-12.66401,-30.78211,0,0,0,0,0,0,0,0,0,0,51.4521
-250.2811,1560.716,1257.201,-199.5365,8.813715,-52.47956,-95.63347,-12.66401,-30.78211,0,0,0,0,0,0,0,0,0,0,51.46878
-250.2811,1560.716,1257.201,-199.5365,8.813715,-52.47956,-95.63347,-12.66401,-30.78211,0,0,0,0,0,0,0,0,0,0,51.4855
-250.2811,1560.716,1257.201,-199.5365,8.813715,-52.47956,-95.63347,-12.66401,-30.78211,0,0,0,0,0,0,0,0,0,0,51.50218
-250.2811,1560.716,1257.201,-199.5365,8.813715,-52.47956,-95.63347,-12.66401,-30.78211,0,0,0,0,0,0,0,0,0,0,51.519
-250.2811,1560.716,1257.201,-199.5365,8.813715,-52.47956,-95.63347,-12.66401,-30.78211,0,0,0,0,0,0,0,0,0,0,51.53545
-250.2811,1560.716,1257.201,-199.5365,8.813715,-52.47956,-95.63347,-12.66401,-30.78211,0,0,0,0,0,0,0,0,0,0,51.55227
-250.2811,1560.716,1257.201,-199.5365,8.813715,-52.47956,-95.63347,-12.66401,-30.78211,0,0,0,0,0,0,0,0,0,0,51.56873
-274.8249,1524.773,1312.761,-187.2292,21.65097,-58.38365,-97.30678,-12.9312,-29.02569,0,0,0,0,0,0,0,0,0,0,51.58536
-274.8249,1524.773,1312.761,-187.2292,21.65097,-58.38365,-97.30678,-12.9312,-29.02569,0,0,0,0,0,0,0,0,0,0,51.60211
-274.8249,1524.773,1312.761,-187.2292,21.65097,-58.38365,-97.30678,-12.9312,-29.02569,0,0,0,0,0,0,0,0,0,0,51.61883
-274.8249,1524.773,1312.761,-187.2292,21.65097,-58.38365,-97.30678,-12.9312,-29.02569,0,0,0,0,0,0,0,0,0,0,51.6354
-274.8249,1524.773,1312.761,-187.2292,21.65097,-58.38365,-97.30678,-12.9312,-29.02569,0,0,0,0,0,0,0,0,0,0,51.65252
-274.8249,1524.773,1312.761,-187.2292,21.65097,-58.38365,-97.30678,-12.9312,-29.02569,0,0,0,0,0,0,0,0,0,0,51.66874
-274.8249,1524.773,1312.761,-187.2292,21.65097,-58.38365,-97.30678,-12.9312,-29.02569,0,0,0,0,0,0,0,0,0,0,51.68609
-297.4599,1499.218,1344.208,-150.7834,10.52078,-43.50692,-98.24542,-13.14496,-25.62055,0,0,0,0,0,0,0,0,0,0,51.70284
-297.4599,1499.218,1344.208,-150.7834,10.52078,-43.50692,-98.24542,-13.14496,-25.62055,0,0,0,0,0,0,0,0,0,0,51.71954
-299.7679,1509.775,1357.167,-94.42669,6.416622,-35.00554,-100.1963,-12.51597,-23.09644,0,0,0,0,0,0,0,0,0,0,51.7361
-299.7679,1509.775,1357.167,-94.42669,6.416622,-35.00554,-100.1963,-12.51597,-23.09644,0,0,0,0,0,0,0,0,0,0,51.75299
-299.7679,1509.775,1357.167,-94.42669,6.416622,-35.00554,-100.1963,-12.51597,-23.09644,0,0,0,0,0,0,0,0,0,0,51.7688
-299.7679,1509.775,1357.167,-94.42669,6.416622,-35.00554,-100.1963,-12.51597,-23.09644,0,0,0,0,0,0,0,0,0,0,51.78537
-299.7679,1509.775,1357.167,-94.42669,6.416622,-35.00554,-100.1963,-12.51597,-23.09644,0,0,0,0,0,0,0,0,0,0,51.80204
-299.7679,1509.775,1357.167,-94.42669,6.416622,-35.00554,-100.1963,-12.51597,-23.09644,0,0,0,0,0,0,0,0,0,0,51.81978
-299.7679,1509.775,1357.167,-94.42669,6.416622,-35.00554,-100.1963,-12.51597,-23.09644,0,0,0,0,0,0,0,0,0,0,51.83538
-299.7679,1509.775,1357.167,-94.42669,6.416622,-35.00554,-100.1963,-12.51597,-23.09644,0,0,0,0,0,0,0,0,0,0,51.85279
-298.8144,1503.42,1373.333,-39.54135,-4.466702,-18.40443,-99.55708,-12.21278,-22.27715,0,0,0,0,0,0,0,0,0,0,51.86987
-298.8144,1503.42,1373.333,-39.54135,-4.466702,-18.40443,-99.55708,-12.21278,-22.27715,0,0,0,0,0,0,0,0,0,0,51.88654
-298.8144,1503.42,1373.333,-39.54135,-4.466702,-18.40443,-99.55708,-12.21278,-22.27715,0,0,0,0,0,0,0,0,0,0,51.90293
-298.8144,1503.42,1373.333,-39.54135,-4.466702,-18.40443,-99.55708,-12.21278,-22.27715,0,0,0,0,0,0,0,0,0,0,51.91897
-298.4515,1484.536,1374.267,-14.03308,-9.373363,-16.52355,-100.6457,-11.77022,-22.42172,0,0,0,0,0,0,0,0,0,0,51.9356
-298.4515,1484.536,1374.267,-14.03308,-9.373363,-16.52355,-100.6457,-11.77022,-22.42172,0,0,0,0,0,0,0,0,0,0,51.95206
-298.4515,1484.536,1374.267,-14.03308,-9.373363,-16.52355,-100.6457,-11.77022,-22.42172,0,0,0,0,0,0,0,0,0,0,51.96876
-298.4515,1484.536,1374.267,-14.03308,-9.373363,-16.52355,-100.6457,-11.77022,-22.42172,0,0,0,0,0,0,0,0,0,0,51.99702
-298.4515,1484.536,1374.267,-14.03308,-9.373363,-16.52355,-100.6457,-11.77022,-22.42172,0,0,0,0,0,0,0,0,0,0,52.01347
-298.4515,1484.536,1374.267,-14.03308,-9.373363,-16.52355,-100.6457,-11.77022,-22.42172,0,0,0,0,0,0,0,0,0,0,52.02737
-298.4515,1484.536,1374.267,-14.03308,-9.373363,-16.52355,-100.6457,-11.77022,-22.42172,0,0,0,0,0,0,0,0,0,0,52.05439
-298.4515,1484.536,1374.267,-14.03308,-9.373363,-16.52355,-100.6457,-11.77022,-22.42172,0,0,0,0,0,0,0,0,0,0,52.07556
-294.9612,1473.629,1355.214,-1.626465,-9.498691,-13.61884,-100.1165,-11.81618,-23.93738,0,0,0,0,0,0,0,0,0,0,52.09436
-294.9612,1473.629,1355.214,-1.626465,-9.498691,-13.61884,-100.1165,-11.81618,-23.93738,0,0,0,0,0,0,0,0,0,0,52.11241
-294.9612,1473.629,1355.214,-1.626465,-9.498691,-13.61884,-100.1165,-11.81618,-23.93738,0,0,0,0,0,0,0,0,0,0,52.12552
-294.9612,1473.629,1355.214,-1.626465,-9.498691,-13.61884,-100.1165,-11.81618,-23.93738,0,0,0,0,0,0,0,0,0,0,52.13446
-294.9612,1473.629,1355.214,-1.626465,-9.498691,-13.61884,-100.1165,-11.81618,-23.93738,0,0,0,0,0,0,0,0,0,0,52.14288
-294.9612,1473.629,1355.214,-1.626465,-9.498691,-13.61884,-100.1165,-11.81618,-23.93738,0,0,0,0,0,0,0,0,0,0,52.15203
-294.9612,1473.629,1355.214,-1.626465,-9.498691,-13.61884,-100.1165,-11.81618,-23.93738,0,0,0,0,0,0,0,0,0,0,52.1686
-290.769,1494.903,1338.571,-3.301172,-5.798953,-0.6950699,-101.4932,-12.25294,-26.34991,0,0,0,0,0,0,0,0,0,0,52.18529
-290.769,1494.903,1338.571,-3.301172,-5.798953,-0.6950699,-101.4932,-12.25294,-26.34991,0,0,0,0,0,0,0,0,0,0,52.20212
-290.769,1494.903,1338.571,-3.301172,-5.798953,-0.6950699,-101.4932,-12.25294,-26.34991,0,0,0,0,0,0,0,0,0,0,52.21962
-290.769,1494.903,1338.571,-3.301172,-5.798953,-0.6950699,-101.4932,-12.25294,-26.34991,0,0,0,0,0,0,0,0,0,0,52.24162
-288.2152,1521.922,1321.457,13.15906,11.16084,27.24394,-101.5946,-12.00235,-26.87992,0,0,0,0,0,0,0,0,0,0,52.26175
-288.2152,1521.922,1321.457,13.15906,11.16084,27.24394,-101.5946,-12.00235,-26.87992,0,0,0,0,0,0,0,0,0,0,52.27886
-288.2152,1521.922,1321.457,13.15906,11.16084,27.24394,-101.5946,-12.00235,-26.87992,0,0,0,0,0,0,0,0,0,0,52.29188
-288.2152,1521.922,1321.457,13.15906,11.16084,27.24394,-101.5946,-12.00235,-26.87992,0,0,0,0,0,0,0,0,0,0,52.33273
-288.2152,1521.922,1321.457,13.15906,11.16084,27.24394,-101.5946,-12.00235,-26.87992,0,0,0,0,0,0,0,0,0,0,52.36484
-290.3722,1546.338,1302.165,0.5272499,62.12867,35.99516,-101.4757,-11.60188,-29.50394,0,0,0,0,0,0,0,0,0,0,52.3937
-290.3722,1546.338,1302.165,0.5272499,62.12867,35.99516,-101.4757,-11.60188,-29.50394,0,0,0,0,0,0,0,0,0,0,52.40923
-290.3722,1546.338,1302.165,0.5272499,62.12867,35.99516,-101.4757,-11.60188,-29.50394,0,0,0,0,0,0,0,0,0,0,52.42307
-290.3722,1546.338,1302.165,0.5272499,62.12867,35.99516,-101.4757,-11.60188,-29.50394,0,0,0,0,0,0,0,0,0,0,52.43393
-290.3722,1546.338,1302.165,0.5272499,62.12867,35.99516,-101.4757,-11.60188,-29.50394,0,0,0,0,0,0,0,0,0,0,52.44264
-301.0977,1559.87,1279.132,4.0218,74.90294,44.99612,-101.5805,-12.08151,-31.80315,0,0,0,0,0,0,0,0,0,0,52.45306
-301.0977,1559.87,1279.132,4.0218,74.90294,44.99612,-101.5805,-12.08151,-31.80315,0,0,0,0,0,0,0,0,0,0,52.46852
-301.0977,1559.87,1279.132,4.0218,74.90294,44.99612,-101.5805,-12.08151,-31.80315,0,0,0,0,0,0,0,0,0,0,52.48529
-301.0977,1559.87,1279.132,4.0218,74.90294,44.99612,-101.5805,-12.08151,-31.80315,0,0,0,0,0,0,0,0,0,0,52.50184
-301.0977,1559.87,1279.132,4.0218,74.90294,44.99612,-101.5805,-12.08151,-31.80315,0,0,0,0,0,0,0,0,0,0,52.51848
-301.0977,1559.87,1279.132,4.0218,74.90294,44.99612,-101.5805,-12.08151,-31.80315,0,0,0,0,0,0,0,0,0,0,52.53509
-301.0977,1559.87,1279.132,4.0218,74.90294,44.99612,-101.5805,-12.08151,-31.80315,0,0,0,0,0,0,0,0,0,0,52.55198
-302.2782,1558.896,1272.306,3.81744,61.12235,54.7969,-102.0644,-12.86521,-34.64252,0,0,0,0,0,0,0,0,0,0,52.56847
-302.2782,1558.896,1272.306,3.81744,61.12235,54.7969,-102.0644,-12.86521,-34.64252,0,0,0,0,0,0,0,0,0,0,52.58508
-302.2782,1558.896,1272.306,3.81744,61.12235,54.7969,-102.0644,-12.86521,-34.64252,0,0,0,0,0,0,0,0,0,0,52.60195
-302.2782,1558.896,1272.306,3.81744,61.12235,54.7969,-102.0644,-12.86521,-34.64252,0,0,0,0,0,0,0,0,0,0,52.6184
-302.2782,1558.896,1272.306,3.81744,61.12235,54.7969,-102.0644,-12.86521,-34.64252,0,0,0,0,0,0,0,0,0,0,52.63526
-302.2782,1558.896,1272.306,3.81744,61.12235,54.7969,-102.0644,-12.86521,-34.64252,0,0,0,0,0,0,0,0,0,0,52.6519
-302.2782,1558.896,1272.306,3.81744,61.12235,54.7969,-102.0644,-12.86521,-34.64252,0,0,0,0,0,0,0,0,0,0,52.66847
-302.2782,1558.896,1272.306,3.81744,61.12235,54.7969,-102.0644,-12.86521,-34.64252,0,0,0,0,0,0,0,0,0,0,52.68501
-295.2226,1564.717,1262.845,-23.74605,31.89788,54.83752,-103.0515,-13.89217,-35.91402,1,0,0,0,0,0,0,0,0,0,52.70182
-295.2226,1564.717,1262.845,-23.74605,31.89788,54.83752,-103.0515,-13.89217,-35.91402,1,0,0,0,0,0,0,0,0,0,52.71844
-295.2226,1564.717,1262.845,-23.74605,31.89788,54.83752,-103.0515,-13.89217,-35.91402,1,0,0,0,0,0,0,0,0,0,52.7351
-295.2226,1564.717,1262.845,-23.74605,31.89788,54.83752,-103.0515,-13.89217,-35.91402,1,0,0,0,0,0,0,0,0,0,52.75178
-295.2226,1564.717,1262.845,-23.74605,31.89788,54.83752,-103.0515,-13.89217,-35.91402,1,0,0,0,0,0,0,0,0,0,52.76841
-297.3781,1572.774,1240.276,-98.59684,-20.28169,29.87002,-103.2412,-14.71373,-37.93121,0,0,0,0,0,0,0,0,0,0,52.7851
-297.3781,1572.774,1240.276,-98.59684,-20.28169,29.87002,-103.2412,-14.71373,-37.93121,0,0,0,0,0,0,0,0,0,0,52.80178
-297.3781,1572.774,1240.276,-98.59684,-20.28169,29.87002,-103.2412,-14.71373,-37.93121,0,0,0,0,0,0,0,0,0,0,52.81838
-297.3781,1572.774,1240.276,-98.59684,-20.28169,29.87002,-103.2412,-14.71373,-37.93121,0,0,0,0,0,0,0,0,0,0,52.83517
-297.3781,1572.774,1240.276,-98.59684,-20.28169,29.87002,-103.2412,-14.71373,-37.93121,0,0,0,0,0,0,0,0,0,0,52.85176
-294.5024,1544.419,1268.021,-100.0775,-47.82536,-26.70399,-103.593,-15.17099,-37.74497,0,0,0,0,0,0,0,0,0,0,52.8684
-294.5024,1544.419,1268.021,-100.0775,-47.82536,-26.70399,-103.593,-15.17099,-37.74497,0,0,0,0,0,0,0,0,0,0,52.88503
-294.5024,1544.419,1268.021,-100.0775,-47.82536,-26.70399,-103.593,-15.17099,-37.74497,0,0,0,0,0,0,0,0,0,0,52.90179
-294.5024,1544.419,1268.021,-100.0775,-47.82536,-26.70399,-103.593,-15.17099,-37.74497,0,0,0,0,0,0,0,0,0,0,52.91837
-294.5024,1544.419,1268.021,-100.0775,-47.82536,-26.70399,-103.593,-15.17099,-37.74497,0,0,0,0,0,0,0,0,0,0,52.93507
-294.5024,1544.419,1268.021,-100.0775,-47.82536,-26.70399,-103.593,-15.17099,-37.74497,0,0,0,0,0,0,0,0,0,0,52.95168
-294.5024,1544.419,1268.021,-100.0775,-47.82536,-26.70399,-103.593,-15.17099,-37.74497,0,0,0,0,0,0,0,0,0,0,52.9692
-302.4019,1549.135,1293.417,-38.46198,-3.460284,-80.36319,-103.0744,-14.13679,-36.79598,0,0,0,0,0,0,0,0,0,0,52.98822
-302.4019,1549.135,1293.417,-38.46198,-3.460284,-80.36319,-103.0744,-14.13679,-36.79598,0,0,0,0,0,0,0,0,0,0,53.00425
-302.4019,1549.135,1293.417,-38.46198,-3.460284,-80.36319,-103.0744,-14.13679,-36.79598,0,0,0,0,0,0,0,0,0,0,53.02114
-302.4019,1549.135,1293.417,-38.46198,-3.460284,-80.36319,-103.0744,-14.13679,-36.79598,0,0,0,0,0,0,0,0,0,0,53.03724
